1.953094	0.927810
1.954664	0.927223
1.956234	0.926634
1.957804	0.926042
1.959374	0.925449
1.960944	0.924853
1.962514	0.924255
1.964084	0.923654
1.965654	0.923051
1.967224	0.922446
1.968794	0.921839
1.970364	0.921229
1.971934	0.920617
1.973504	0.920003
1.975074	0.919387
1.976644	0.918768
1.978214	0.918147
1.979784	0.917524
1.981354	0.916898
1.982924	0.916270
1.984494	0.915640
1.986064	0.915008
1.987635	0.914374
1.989205	0.913737
1.990775	0.913098
1.992345	0.912457
1.993915	0.911813
1.995485	0.911167
1.997055	0.910519
1.998625	0.909869
2.000195	0.909216
2.001765	0.908562
2.003335	0.907905
2.004905	0.907245
2.006475	0.906584
2.008045	0.905920
2.009615	0.905254
2.011185	0.904586
2.012755	0.903916
2.014325	0.903243
2.015895	0.902568
2.017465	0.901891
2.019035	0.901212
2.020605	0.900530
2.022175	0.899847
2.023745	0.899161
2.025315	0.898473
2.026885	0.897782
2.028455	0.897090
2.030025	0.896395
2.031595	0.895698
2.033165	0.894998
2.034735	0.894297
2.036305	0.893593
2.037875	0.892888
2.039445	0.892180
2.041015	0.891469
2.042585	0.890757
2.044155	0.890042
2.045725	0.889325
2.047295	0.888606
2.048865	0.887885
2.050435	0.887162
2.052005	0.886436
2.053575	0.885708
2.055145	0.884978
2.056715	0.884246
2.058285	0.883512
2.059855	0.882775
2.061425	0.882037
2.062995	0.881296
2.064565	0.880553
2.066135	0.879808
2.067705	0.879060
2.069275	0.878311
2.070845	0.877559
2.072415	0.876805
2.073985	0.876049
2.075555	0.875291
2.077125	0.874531
2.078695	0.873768
2.080265	0.873004
2.081835	0.872237
2.083405	0.871468
2.084975	0.870697
2.086545	0.869924
2.088115	0.869148
2.089685	0.868371
2.091255	0.867591
2.092825	0.866809
2.094395	0.866025
2.095965	0.865239
2.097535	0.864451
2.099105	0.863661
2.100675	0.862868
2.102245	0.862074
2.103815	0.861277
2.105385	0.860478
2.106955	0.859677
2.108525	0.858874
2.110095	0.858069
2.111665	0.857262
2.113235	0.856452
2.114805	0.855641
2.116375	0.854827
2.117945	0.854011
2.119515	0.853193
2.121085	0.852373
2.122655	0.851551
2.124225	0.850727
2.125796	0.849901
2.127366	0.849073
2.128936	0.848242
2.130506	0.847410
2.132076	0.846575
2.133646	0.845738
2.135216	0.844899
2.136786	0.844059
2.138356	0.843216
2.139926	0.842371
2.141496	0.841523
2.143066	0.840674
2.144636	0.839823
2.146206	0.838970
2.147776	0.838114
2.149346	0.837257
2.150916	0.836397
2.152486	0.835536
2.154056	0.834672
2.155626	0.833806
2.157196	0.832939
2.158766	0.832069
2.160336	0.831197
2.161906	0.830323
2.163476	0.829447
2.165046	0.828569
2.166616	0.827689
2.168186	0.826807
2.169756	0.825923
2.171326	0.825037
2.172896	0.824148
2.174466	0.823258
2.176036	0.822366
2.177606	0.821472
2.179176	0.820575
2.180746	0.819677
2.182316	0.818777
2.183886	0.817874
2.185456	0.816970
2.187026	0.816063
2.188596	0.815155
2.190166	0.814245
2.191736	0.813332
2.193306	0.812418
2.194876	0.811501
